x,y,z,success,pos_err,ori_err,cond,j0,j1,j2,j3,j4,j5,message
0.0900,0.1000,0.0000,0,0.34306,0.00000,0.0,-0.4877,-1.8849,-1.6396,-0.9293,-1.0310,0.4871,"IK failed: position error=0.3431m, orientation error=0.0000rad"
0.0900,0.1000,0.0200,0,0.26804,0.00000,0.0,-0.4765,-1.8849,-1.8266,-0.9625,-1.0427,0.4491,"IK failed: position error=0.2680m, orientation error=0.0000rad"
0.0900,0.1000,0.0400,0,0.20545,0.00000,0.0,-0.4678,-1.8849,-1.9805,-0.9911,-1.0498,0.4296,"IK failed: position error=0.2055m, orientation error=0.0000rad"
0.0900,0.1000,0.0600,0,0.15125,0.00000,0.0,-0.4591,-1.8849,-2.1154,-1.0222,-1.0548,0.4185,"IK failed: position error=0.1512m, orientation error=0.0000rad"
0.0900,0.1000,0.0800,0,0.13314,0.00000,0.0,-0.4497,-1.8849,-2.1468,-1.0603,-1.0580,0.4108,"IK failed: position error=0.1331m, orientation error=0.0000rad"
0.0900,0.1000,0.1000,0,0.12877,0.00000,0.0,-0.4388,-1.8849,-2.1468,-1.1093,-1.0594,0.4035,"IK failed: position error=0.1288m, orientation error=0.0000rad"
0.0900,0.1000,0.1200,0,0.12896,0.00000,0.0,-0.4264,-1.8849,-2.1468,-1.1740,-1.0596,0.3948,"IK failed: position error=0.1290m, orientation error=0.0000rad"
0.0900,0.1000,0.1400,0,0.14759,0.00000,0.0,-0.4126,-1.8540,-2.1468,-1.2604,-1.0592,0.3828,"IK failed: position error=0.1476m, orientation error=0.0000rad"
0.0900,0.1000,0.1600,0,0.18767,0.00000,0.0,-0.3990,-1.7806,-2.1468,-1.3774,-1.0594,0.3656,"IK failed: position error=0.1877m, orientation error=0.0000rad"
0.0900,0.1000,0.1800,0,0.23091,0.00000,0.0,-0.3900,-1.7071,-2.1468,-1.5367,-1.0617,0.3410,"IK failed: position error=0.2309m, orientation error=0.0000rad"
0.0900,0.1000,0.2000,0,0.27885,0.00000,0.0,-0.3953,-1.6305,-2.1468,-1.7524,-1.0700,0.3075,"IK failed: position error=0.2788m, orientation error=0.0000rad"
0.0900,0.1000,0.2200,0,0.44321,0.00000,0.0,-0.4309,-1.5484,1.6057,-2.0304,-1.0932,0.2640,"IK failed: position error=0.4432m, orientation error=0.0000rad"
0.0900,0.1000,0.2400,0,0.40709,0.00000,0.0,-0.5017,-1.4684,1.6057,-2.3305,-1.1440,0.2064,"IK failed: position error=0.4071m, orientation error=0.0000rad"
0.0900,0.1000,0.2600,0,0.37898,0.00000,0.0,-0.5487,-1.4074,1.6057,-2.4895,-1.2111,0.1397,"IK failed: position error=0.3790m, orientation error=0.0000rad"
0.0900,0.1000,0.2800,0,0.36732,0.00000,0.0,-0.4605,-1.3806,1.6057,-2.2529,-1.2622,0.1598,"IK failed: position error=0.3673m, orientation error=0.0000rad"
0.0900,0.1000,0.3000,0,0.16224,0.00000,0.0,-0.3294,-1.6117,-2.1468,-1.4368,-1.6938,0.2016,"IK failed: position error=0.1622m, orientation error=0.0000rad"
0.0900,0.1000,0.3200,0,0.41609,0.00000,0.0,1.8907,1.9897,1.6057,-1.8646,-1.0718,-0.2607,"IK failed: position error=0.4161m, orientation error=0.0000rad"
0.0900,0.1000,0.3400,0,0.27724,0.00000,0.0,2.1711,-1.8849,1.6057,-2.0482,-0.3317,-0.6095,"IK failed: position error=0.2772m, orientation error=0.0000rad"
0.0900,0.1000,0.3600,0,0.27418,0.00000,0.0,2.1930,-1.8849,1.6057,-1.8130,-0.2548,-0.4612,"IK failed: position error=0.2742m, orientation error=0.0000rad"
0.0900,0.1000,0.3800,0,0.26642,0.00000,0.0,2.3619,-1.8849,1.6057,-1.4947,0.1018,-0.4277,"IK failed: position error=0.2664m, orientation error=0.0000rad"
0.0900,0.1000,0.4000,0,0.45032,0.00000,0.0,2.5624,1.9897,1.6057,-1.0043,0.6456,-0.3771,"IK failed: position error=0.4503m, orientation error=0.0000rad"
0.0900,0.1200,0.0000,0,0.32004,0.00000,0.0,-0.5505,-1.8849,-1.6131,-0.6551,-0.9583,0.4400,"IK failed: position error=0.3200m, orientation error=0.0000rad"
0.0900,0.1200,0.0200,0,0.25539,0.00000,0.0,-0.5386,-1.8849,-1.7466,-0.6714,-0.9993,0.4273,"IK failed: position error=0.2554m, orientation error=0.0000rad"
0.0900,0.1200,0.0400,0,0.19787,0.00000,0.0,-0.5295,-1.8849,-1.8670,-0.6852,-1.0286,0.4273,"IK failed: position error=0.1979m, orientation error=0.0000rad"
0.0900,0.1200,0.0600,0,0.14586,0.00000,0.0,-0.5215,-1.8849,-1.9784,-0.6998,-1.0497,0.4330,"IK failed: position error=0.1459m, orientation error=0.0000rad"
0.0900,0.1200,0.0800,0,0.09842,0.00000,0.0,-0.5135,-1.8849,-2.0834,-0.7177,-1.0646,0.4412,"IK failed: position error=0.0984m, orientation error=0.0000rad"
0.0900,0.1200,0.1000,0,0.06677,0.00000,0.0,-0.5045,-1.8849,-2.1468,-0.7410,-1.0749,0.4500,"IK failed: position error=0.0668m, orientation error=0.0000rad"
0.0900,0.1200,0.1200,0,0.05962,0.00000,0.0,-0.4935,-1.8849,-2.1468,-0.7724,-1.0821,0.4583,"IK failed: position error=0.0596m, orientation error=0.0000rad"
0.0900,0.1200,0.1400,0,0.07663,0.00000,0.0,-0.4795,-1.8421,-2.1468,-0.8156,-1.0878,0.4649,"IK failed: position error=0.0766m, orientation error=0.0000rad"
0.0900,0.1200,0.1600,0,0.10722,0.00000,0.0,-0.4608,-1.7716,-2.1468,-0.8767,-1.0940,0.4675,"IK failed: position error=0.1072m, orientation error=0.0000rad"
0.0900,0.1200,0.1800,0,0.13785,0.00000,0.0,-0.4355,-1.7059,-2.1468,-0.9656,-1.1029,0.4621,"IK failed: position error=0.1379m, orientation error=0.0000rad"
0.0900,0.1200,0.2000,0,0.17055,0.00000,0.0,-0.4021,-1.6466,-2.1468,-1.0997,-1.1164,0.4406,"IK failed: position error=0.1705m, orientation error=0.0000rad"
0.0900,0.1200,0.2200,0,0.21028,0.00000,0.0,-0.3640,-1.5930,-2.1468,-1.3096,-1.1347,0.3892,"IK failed: position error=0.2103m, orientation error=0.0000rad"
0.0900,0.1200,0.2400,0,0.26730,0.00000,0.0,-0.3455,-1.5321,-2.1468,-1.6434,-1.1530,0.2927,"IK failed: position error=0.2673m, orientation error=0.0000rad"
0.0900,0.1200,0.2600,0,0.41168,0.00000,0.0,-0.4139,-1.4357,1.6057,-2.1377,-1.1714,0.1529,"IK failed: position error=0.4117m, orientation error=0.0000rad"
0.0900,0.1200,0.2800,0,0.37571,0.00000,0.0,-0.5440,-1.3471,1.6057,-2.5669,-1.2289,-0.0142,"IK failed: position error=0.3757m, orientation error=0.0000rad"
0.0900,0.1200,0.3000,0,0.36036,0.00000,0.0,-0.4535,-1.3353,1.6057,-2.3352,-1.3116,-0.0817,"IK failed: position error=0.3604m, orientation error=0.0000rad"
0.0900,0.1200,0.3200,0,0.07103,0.00000,0.0,-0.4790,-1.4831,-2.1468,-0.7137,-1.7337,0.1230,"IK failed: position error=0.0710m, orientation error=0.0000rad"
0.0900,0.1200,0.3400,0,0.19179,0.00000,0.0,2.5357,1.9897,-2.1468,0.4229,-1.7453,-2.0016,"IK failed: position error=0.1918m, orientation error=0.0000rad"
0.0900,0.1200,0.3600,0,0.49581,0.00000,0.0,2.1414,1.9897,1.6057,-1.8206,-0.4897,-0.6093,"IK failed: position error=0.4958m, orientation error=0.0000rad"
0.0900,0.1200,0.3800,0,0.51160,0.00000,0.0,2.2471,1.9897,1.6057,-1.6166,-0.2349,-0.6337,"IK failed: position error=0.5116m, orientation error=0.0000rad"
0.0900,0.1200,0.4000,0,0.50695,0.00000,0.0,2.4422,1.9897,1.6057,-1.2626,0.1947,-0.4770,"IK failed: position error=0.5070m, orientation error=0.0000rad"
0.0900,0.1400,0.0000,0,0.32812,0.00000,0.0,-0.5706,-1.8849,-1.5432,-0.5090,-0.9227,0.3795,"IK failed: position error=0.3281m, orientation error=0.0000rad"
0.0900,0.1400,0.0200,0,0.26534,0.00000,0.0,-0.5606,-1.8849,-1.6568,-0.5154,-0.9839,0.3907,"IK failed: position error=0.2653m, orientation error=0.0000rad"
0.0900,0.1400,0.0400,0,0.20813,0.00000,0.0,-0.5538,-1.8849,-1.7643,-0.5197,-1.0281,0.4080,"IK failed: position error=0.2081m, orientation error=0.0000rad"
0.0900,0.1400,0.0600,0,0.15550,0.00000,0.0,-0.5487,-1.8849,-1.8669,-0.5239,-1.0600,0.4276,"IK failed: position error=0.1555m, orientation error=0.0000rad"
0.0900,0.1400,0.0800,0,0.10681,0.00000,0.0,-0.5444,-1.8849,-1.9650,-0.5293,-1.0825,0.4478,"IK failed: position error=0.1068m, orientation error=0.0000rad"
0.0900,0.1400,0.1000,0,0.06163,0.00000,0.0,-0.5400,-1.8849,-2.0591,-0.5370,-1.0978,0.4680,"IK failed: position error=0.0616m, orientation error=0.0000rad"
0.0900,0.1400,0.1200,0,0.02057,0.00000,0.0,-0.5351,-1.8849,-2.1468,-0.5481,-1.1074,0.4881,"IK failed: position error=0.0206m, orientation error=0.0000rad"
0.0900,0.1400,0.1400,0,0.03073,0.00000,0.0,-0.5289,-1.8459,-2.1468,-0.5642,-1.1129,0.5081,"IK failed: position error=0.0307m, orientation error=0.0000rad"
0.0900,0.1400,0.1600,0,0.05915,0.00000,0.0,-0.5206,-1.7698,-2.1468,-0.5874,-1.1159,0.5284,"IK failed: position error=0.0591m, orientation error=0.0000rad"
0.0900,0.1400,0.1800,0,0.08617,0.00000,0.0,-0.5087,-1.6959,-2.1468,-0.6214,-1.1184,0.5486,"IK failed: position error=0.0862m, orientation error=0.0000rad"
0.0900,0.1400,0.2000,0,0.11171,0.00000,0.0,-0.4909,-1.6259,-2.1468,-0.6731,-1.1235,0.5670,"IK failed: position error=0.1117m, orientation error=0.0000rad"
0.0900,0.1400,0.2200,0,0.13594,0.00000,0.0,-0.4629,-1.5629,-2.1468,-0.7564,-1.1358,0.5764,"IK failed: position error=0.1359m, orientation error=0.0000rad"
0.0900,0.1400,0.2400,0,0.16088,0.00000,0.0,-0.4164,-1.5131,-2.1468,-0.9045,-1.1618,0.5535,"IK failed: position error=0.1609m, orientation error=0.0000rad"
0.0900,0.1400,0.2600,0,0.19761,0.00000,0.0,-0.3455,-1.4833,-2.1468,-1.1978,-1.2032,0.4351,"IK failed: position error=0.1976m, orientation error=0.0000rad"
0.0900,0.1400,0.2800,0,0.43056,0.00000,0.0,-0.3309,-1.4088,1.6057,-1.8280,-1.1927,0.0846,"IK failed: position error=0.4306m, orientation error=0.0000rad"
0.0900,0.1400,0.3000,0,0.39836,0.00000,0.0,-0.5688,-1.2012,1.6057,-2.6683,-1.0368,-0.4428,"IK failed: position error=0.3984m, orientation error=0.0000rad"
0.0900,0.1400,0.3200,0,0.40520,0.00000,0.0,-0.4231,-1.1554,1.6057,-2.1714,-1.0297,-0.6400,"IK failed: position error=0.4052m, orientation error=0.0000rad"
0.0900,0.1400,0.3400,0,0.33054,0.00000,0.0,-0.3434,-1.8849,0.1307,-1.2783,-1.7453,-0.4012,"IK failed: position error=0.3305m, orientation error=0.0000rad"
0.0900,0.1400,0.3600,0,0.48976,0.00000,0.0,2.1665,1.9897,1.6057,-2.1804,-0.6673,-1.6886,"IK failed: position error=0.4898m, orientation error=0.0000rad"
0.0900,0.1400,0.3800,0,0.52133,0.00000,0.0,2.2601,1.9897,1.6057,-1.5972,-0.3071,-0.9054,"IK failed: position error=0.5213m, orientation error=0.0000rad"
0.0900,0.1400,0.4000,0,0.52690,0.00000,0.0,2.3555,1.9897,1.6057,-1.3178,-0.0933,-0.6080,"IK failed: position error=0.5269m, orientation error=0.0000rad"
0.0900,0.1600,0.0000,0,0.35100,0.00000,0.0,-0.5706,-1.8849,-1.4502,-0.4236,-0.8934,0.3367,"IK failed: position error=0.3510m, orientation error=0.0000rad"
0.0900,0.1600,0.0200,0,0.28774,0.00000,0.0,-0.5610,-1.8849,-1.5534,-0.4266,-0.9745,0.3635,"IK failed: position error=0.2877m, orientation error=0.0000rad"
0.0900,0.1600,0.0400,0,0.22962,0.00000,0.0,-0.5550,-1.8849,-1.6542,-0.4276,-1.0334,0.3925,"IK failed: position error=0.2296m, orientation error=0.0000rad"
0.0900,0.1600,0.0600,0,0.17585,0.00000,0.0,-0.5509,-1.8849,-1.7521,-0.4281,-1.0768,0.4213,"IK failed: position error=0.1759m, orientation error=0.0000rad"
0.0900,0.1600,0.0800,0,0.12587,0.00000,0.0,-0.5479,-1.8849,-1.8470,-0.4292,-1.1083,0.4486,"IK failed: position error=0.1259m, orientation error=0.0000rad"
0.0900,0.1600,0.1000,0,0.07924,0.00000,0.0,-0.5453,-1.8849,-1.9388,-0.4316,-1.1305,0.4743,"IK failed: position error=0.0792m, orientation error=0.0000rad"
0.0900,0.1600,0.1200,0,0.03564,0.00000,0.0,-0.5425,-1.8849,-2.0278,-0.4362,-1.1451,0.4980,"IK failed: position error=0.0356m, orientation error=0.0000rad"
0.0900,0.1600,0.1400,1,0.00000,0.00000,10.2,-0.5392,-1.8747,-2.1140,-0.4437,-1.1535,0.5200,"Planning succeeded: pos_err=0.0000m, cond=10.2, min_dist=1.000m"
0.0900,0.1600,0.1600,0,0.01727,0.00000,0.0,-0.5349,-1.7964,-2.1468,-0.4551,-1.1567,0.5402,"IK failed: position error=0.0173m, orientation error=0.0000rad"
0.0900,0.1600,0.1800,0,0.04483,0.00000,0.0,-0.5291,-1.7188,-2.1468,-0.4715,-1.1554,0.5595,"IK failed: position error=0.0448m, orientation error=0.0000rad"
0.0900,0.1600,0.2000,0,0.07172,0.00000,0.0,-0.5215,-1.6415,-2.1468,-0.4943,-1.1500,0.5792,"IK failed: position error=0.0717m, orientation error=0.0000rad"
0.0900,0.1600,0.2200,0,0.09824,0.00000,0.0,-0.5117,-1.5643,-2.1468,-0.5249,-1.1405,0.6015,"IK failed: position error=0.0982m, orientation error=0.0000rad"
0.0900,0.1600,0.2400,0,0.12514,0.00000,0.0,-0.4990,-1.4864,-2.1468,-0.5662,-1.1256,0.6271,"IK failed: position error=0.1251m, orientation error=0.0000rad"
0.0900,0.1600,0.2600,0,0.15498,0.00000,0.0,-0.4818,-1.4057,-2.1468,-0.6280,-1.0990,0.6425,"IK failed: position error=0.1550m, orientation error=0.0000rad"
0.0900,0.1600,0.2800,0,0.19791,0.00000,0.0,-0.4546,-1.3133,-2.1468,-0.7478,-1.0347,0.5936,"IK failed: position error=0.1979m, orientation error=0.0000rad"
0.0900,0.1600,0.3000,0,0.28232,0.00000,0.0,-0.4049,-1.1977,-2.1468,-1.1185,-0.8845,-0.0120,"IK failed: position error=0.2823m, orientation error=0.0000rad"
0.0900,0.1600,0.3200,1,0.00000,0.00000,9.2,2.5376,0.5587,0.5354,-1.7665,0.2505,-2.5899,"Planning succeeded: pos_err=0.0000m, cond=9.2, min_dist=1.000m"
0.0900,0.1600,0.3400,1,0.00000,0.00000,8.7,2.2188,0.5536,0.6110,-1.1127,-0.5830,-0.7670,"Planning succeeded: pos_err=0.0000m, cond=8.7, min_dist=1.000m"
0.0900,0.1600,0.3600,0,0.02562,0.00000,0.0,-0.7552,-1.3385,-2.1468,0.1097,-1.7390,-0.2909,"IK failed: position error=0.0256m, orientation error=0.0000rad"
0.0900,0.1600,0.3800,0,0.51627,0.00000,0.0,2.2088,1.9897,1.6057,-1.4939,-0.5446,-1.2512,"IK failed: position error=0.5163m, orientation error=0.0000rad"
0.0900,0.1600,0.4000,0,0.53941,0.00000,0.0,2.3412,1.9897,1.6057,-1.1563,-0.2344,-0.4551,"IK failed: position error=0.5394m, orientation error=0.0000rad"
0.0900,0.1800,0.0000,0,0.38142,0.00000,0.0,-0.5617,-1.8849,-1.3519,-0.3733,-0.8484,0.2985,"IK failed: position error=0.3814m, orientation error=0.0000rad"
0.0900,0.1800,0.0200,0,0.31707,0.00000,0.0,-0.5505,-1.8849,-1.4456,-0.3776,-0.9532,0.3380,"IK failed: position error=0.3171m, orientation error=0.0000rad"
0.0900,0.1800,0.0400,0,0.25773,0.00000,0.0,-0.5432,-1.8849,-1.5405,-0.3801,-1.0295,0.3772,"IK failed: position error=0.2577m, orientation error=0.0000rad"
0.0900,0.1800,0.0600,0,0.20275,0.00000,0.0,-0.5381,-1.8849,-1.6345,-0.3825,-1.0863,0.4139,"IK failed: position error=0.2027m, orientation error=0.0000rad"
0.0900,0.1800,0.0800,0,0.15160,0.00000,0.0,-0.5339,-1.8849,-1.7267,-0.3860,-1.1288,0.4470,"IK failed: position error=0.1516m, orientation error=0.0000rad"
0.0900,0.1800,0.1000,0,0.10390,0.00000,0.0,-0.5299,-1.8849,-1.8167,-0.3917,-1.1603,0.4759,"IK failed: position error=0.1039m, orientation error=0.0000rad"
0.0900,0.1800,0.1200,0,0.05936,0.00000,0.0,-0.5253,-1.8849,-1.9043,-0.4007,-1.1831,0.4998,"IK failed: position error=0.0594m, orientation error=0.0000rad"
0.0900,0.1800,0.1400,0,0.01781,0.00000,0.0,-0.5195,-1.8849,-1.9894,-0.4142,-1.1991,0.5180,"IK failed: position error=0.0178m, orientation error=0.0000rad"
0.0900,0.1800,0.1600,1,0.00000,0.00000,10.0,-0.5119,-1.8433,-2.0720,-0.4336,-1.2095,0.5291,"Planning succeeded: pos_err=0.0000m, cond=10.0, min_dist=1.000m"
0.0900,0.1800,0.1800,1,0.00183,0.00000,9.0,-0.5021,-1.7685,-2.1468,-0.4602,-1.2157,0.5322,"Planning succeeded: pos_err=0.0018m, cond=9.0, min_dist=1.000m"
0.0900,0.1800,0.2000,0,0.02797,0.00000,0.0,-0.4899,-1.6947,-2.1468,-0.4948,-1.2177,0.5269,"IK failed: position error=0.0280m, orientation error=0.0000rad"
0.0900,0.1800,0.2200,0,0.05423,0.00000,0.0,-0.4761,-1.6204,-2.1468,-0.5360,-1.2136,0.5144,"IK failed: position error=0.0542m, orientation error=0.0000rad"
0.0900,0.1800,0.2400,0,0.08278,0.00000,0.0,-0.4636,-1.5411,-2.1468,-0.5776,-1.1955,0.4995,"IK failed: position error=0.0828m, orientation error=0.0000rad"
0.0900,0.1800,0.2600,0,0.11978,0.00000,0.0,-0.4605,-1.4444,-2.1468,-0.6034,-1.1384,0.4886,"IK failed: position error=0.1198m, orientation error=0.0000rad"
0.0900,0.1800,0.2800,0,0.18549,0.00000,0.0,-0.4857,-1.2997,-2.1468,-0.5878,-0.9640,0.4727,"IK failed: position error=0.1855m, orientation error=0.0000rad"
0.0900,0.1800,0.3000,0,0.33645,0.00000,0.0,-0.5833,-1.0738,-2.1468,-0.5827,-0.4144,0.3587,"IK failed: position error=0.3364m, orientation error=0.0000rad"
0.0900,0.1800,0.3200,0,0.42713,0.00000,0.0,-0.9464,1.9897,0.0246,-0.8526,1.0407,2.8146,"IK failed: position error=0.4271m, orientation error=0.0000rad"
0.0900,0.1800,0.3400,0,0.05501,0.00000,0.0,2.1049,1.4261,-0.3953,-1.4270,-1.7453,-2.3155,"IK failed: position error=0.0550m, orientation error=0.0000rad"
0.0900,0.1800,0.3600,0,0.56651,0.00000,0.0,2.4260,1.9897,1.6057,-1.2085,-0.1055,-1.0558,"IK failed: position error=0.5665m, orientation error=0.0000rad"
